t_ns,command_index,command_type,label,ref_canvas_x_mm,ref_canvas_y_mm,ref_canvas_z_mm,act_canvas_x_mm,act_canvas_y_mm,act_canvas_z_mm,normal_err_mm,tangential_err_mm
1784877157673330599,3,move_to,plus_x_alternating_y_curve,52.7521,96.5578,-22.0309,52.7425,96.4652,-22.0294,0.0016,0.0931
1784877157683413393,3,move_to,plus_x_alternating_y_curve,52.7627,96.6611,-22.0327,52.7425,96.4652,-22.0294,0.0033,0.1970
1784877157698264929,3,move_to,plus_x_alternating_y_curve,52.7860,96.8868,-22.0364,52.7425,96.4652,-22.0294,0.0070,0.4239
1784877157708588842,3,move_to,plus_x_alternating_y_curve,52.8058,97.0781,-22.0396,52.7425,96.4652,-22.0294,0.0102,0.6162
1784877157723347919,3,move_to,plus_x_alternating_y_curve,52.8393,97.4008,-22.0449,52.7425,96.4652,-22.0294,0.0155,0.9406
1784877157738408232,3,move_to,plus_x_alternating_y_curve,52.8750,97.7426,-22.0504,52.7425,96.4652,-22.0294,0.0210,1.2843
1784877157748351804,3,move_to,plus_x_alternating_y_curve,52.8990,97.9728,-22.0541,52.7425,96.4652,-22.0294,0.0247,1.5157
1784877157763344981,3,move_to,plus_x_alternating_y_curve,52.9352,98.3170,-22.0596,52.7425,96.4652,-22.0294,0.0302,1.8619
1784877157778317082,3,move_to,plus_x_alternating_y_curve,52.9715,98.6618,-22.0651,52.7425,96.4652,-22.0294,0.0357,2.2085
1784877157788597185,3,move_to,plus_x_alternating_y_curve,52.9958,98.8925,-22.0687,52.7425,96.4652,-22.0294,0.0393,2.4405
1784877157803256171,3,move_to,plus_x_alternating_y_curve,53.0323,99.2363,-22.0741,52.7425,96.4652,-22.0294,0.0447,2.7862
1784877157813387423,3,move_to,plus_x_alternating_y_curve,53.0568,99.4668,-22.0776,52.7425,96.4652,-22.0294,0.0482,3.0180
1784877157828377076,3,move_to,plus_x_alternating_y_curve,53.0938,99.8127,-22.0829,52.7425,96.4652,-22.0294,0.0535,3.3659
1784877157843244538,3,move_to,plus_x_alternating_y_curve,53.1307,100.1571,-22.0882,52.7425,96.4652,-22.0294,0.0588,3.7122
1784877157853442885,3,move_to,plus_x_alternating_y_curve,53.1556,100.3889,-22.0916,52.7425,96.4652,-22.0294,0.0622,3.9454
1784877157868372672,3,move_to,plus_x_alternating_y_curve,53.1928,100.7341,-22.0968,52.7425,96.4652,-22.0294,0.0674,4.2926
1784877157878397207,3,move_to,plus_x_alternating_y_curve,53.2178,100.9656,-22.1002,52.7425,96.4652,-22.0294,0.0708,4.5254
1784877157893555201,3,move_to,plus_x_alternating_y_curve,53.2554,101.3112,-22.1053,52.7425,96.4652,-22.0294,0.0759,4.8731
1784877157908434852,3,move_to,plus_x_alternating_y_curve,53.2930,101.6571,-22.1103,52.7425,96.4652,-22.0294,0.0809,5.2210
1784877157918596710,3,move_to,plus_x_alternating_y_curve,53.3183,101.8881,-22.1136,52.7425,96.4652,-22.0294,0.0842,5.4534
1784877157933400169,3,move_to,plus_x_alternating_y_curve,53.3562,102.2338,-22.1185,52.7425,96.4652,-22.0294,0.0891,5.8012
1784877157943597301,3,move_to,plus_x_alternating_y_curve,53.3817,102.4657,-22.1218,52.7425,96.4652,-22.0294,0.0924,6.0345
1784877157958428775,3,move_to,plus_x_alternating_y_curve,53.4199,102.8117,-22.1266,52.7425,96.4652,-22.0294,0.0972,6.3826
1784877157973381657,3,move_to,plus_x_alternating_y_curve,53.4583,103.1583,-22.1314,52.7425,96.4652,-22.0294,0.1020,6.7313
1784877157983423442,3,move_to,plus_x_alternating_y_curve,53.4840,103.3898,-22.1346,52.7425,96.4652,-22.0294,0.1052,6.9642
1784877157998520827,3,move_to,plus_x_alternating_y_curve,53.5227,103.7373,-22.1393,52.7425,96.4652,-22.0294,0.1099,7.3139
1784877158013478973,3,move_to,plus_x_alternating_y_curve,53.5614,104.0833,-22.1439,52.7425,96.4652,-22.0294,0.1145,7.6620
1784877158023497345,3,move_to,plus_x_alternating_y_curve,53.5875,104.3153,-22.1470,52.7425,96.4652,-22.0294,0.1176,7.8954
1784877158038220522,3,move_to,plus_x_alternating_y_curve,53.6264,104.6616,-22.1515,52.7425,96.4652,-22.0294,0.1221,8.2439
1784877158048450841,3,move_to,plus_x_alternating_y_curve,53.6527,104.8941,-22.1546,52.7425,96.4652,-22.0294,0.1252,8.4779
1784877158058471693,3,move_to,plus_x_alternating_y_curve,53.6789,105.1258,-22.1575,52.7425,96.4652,-22.0294,0.1282,8.7110
1784877158073408724,3,move_to,plus_x_alternating_y_curve,53.7183,105.4730,-22.1620,52.7425,96.4652,-22.0294,0.1326,9.0605
1784877158083298332,3,move_to,plus_x_alternating_y_curve,53.7447,105.7049,-22.1649,52.7425,96.4652,-22.0294,0.1355,9.2939
1784877158098312080,3,move_to,plus_x_alternating_y_curve,53.7843,106.0516,-22.1693,52.7425,96.4652,-22.0294,0.1399,9.6429
1784877158113334714,3,move_to,plus_x_alternating_y_curve,53.8242,106.3998,-22.1736,52.7425,96.4652,-22.0294,0.1442,9.9934
1784877158128295901,3,move_to,plus_x_alternating_y_curve,53.8643,106.7484,-22.1778,52.7425,96.4652,-22.0294,0.1484,10.3443
1784877158138307356,3,move_to,plus_x_alternating_y_curve,53.8911,106.9807,-22.1806,52.7425,96.4652,-22.0294,0.1512,10.5781
1784877158148467555,3,move_to,plus_x_alternating_y_curve,53.9180,107.2134,-22.1834,52.7425,96.4652,-22.0294,0.1540,10.8123
1784877158163265270,3,move_to,plus_x_alternating_y_curve,53.9583,107.5608,-22.1875,52.7425,96.4652,-22.0294,0.1581,11.1620
1784877158173415278,3,move_to,plus_x_alternating_y_curve,53.9854,107.7939,-22.1903,52.7425,96.4652,-22.0294,0.1609,11.3967
1784877158188319920,3,move_to,plus_x_alternating_y_curve,54.0260,108.1418,-22.1943,52.7425,96.4652,-22.0294,0.1649,11.7470
1784877158203415856,3,move_to,plus_x_alternating_y_curve,54.0670,108.4916,-22.1983,52.7425,96.4652,-22.0294,0.1689,12.0991
1784877158213585131,3,move_to,plus_x_alternating_y_curve,54.0943,108.7247,-22.2009,52.7425,96.4652,-22.0294,0.1716,12.3338
1784877158228223831,3,move_to,plus_x_alternating_y_curve,54.1353,109.0729,-22.2048,52.7425,96.4652,-22.0294,0.1754,12.6844
1784877158243372799,3,move_to,plus_x_alternating_y_curve,54.1766,109.4221,-22.2087,52.7425,96.4652,-22.0294,0.1793,13.0361
1784877158253340489,3,move_to,plus_x_alternating_y_curve,54.2042,109.6548,-22.2112,52.7425,96.4652,-22.0294,0.1818,13.2704
1784877158268426827,3,move_to,plus_x_alternating_y_curve,54.2458,110.0050,-22.2150,52.7425,96.4652,-22.0294,0.1856,13.6230
1784877158283270264,3,move_to,plus_x_alternating_y_curve,54.2874,110.3535,-22.2187,52.7425,96.4652,-22.0294,0.1893,13.9740
1784877158293331648,3,move_to,plus_x_alternating_y_curve,54.3153,110.5869,-22.2211,52.7425,96.4652,-22.0294,0.1918,14.2091
1784877158303382249,3,move_to,plus_x_alternating_y_curve,54.3433,110.8210,-22.2236,52.7425,96.4652,-22.0294,0.1942,14.4448
1784877158318392393,3,move_to,plus_x_alternating_y_curve,54.3856,111.1729,-22.2272,52.7425,96.4652,-22.0294,0.1978,14.7992
1784877158334300937,3,move_to,plus_x_alternating_y_curve,54.4299,111.5398,-22.2309,52.7425,96.4652,-22.0294,0.2015,15.1688
1784877158348377289,3,move_to,plus_x_alternating_y_curve,54.4699,111.8700,-22.2342,52.7425,96.4652,-22.0294,0.2048,15.5014
1784877158358719053,3,move_to,plus_x_alternating_y_curve,54.4990,112.1101,-22.2365,52.7425,96.4652,-22.0294,0.2072,15.7432
1784877158373589790,3,move_to,plus_x_alternating_y_curve,54.5410,112.4547,-22.2399,52.7425,96.4652,-22.0294,0.2105,16.0903
1784877158388455516,3,move_to,plus_x_alternating_y_curve,54.5838,112.8056,-22.2432,52.7425,96.4652,-22.0294,0.2139,16.4438
1784877158403347257,3,move_to,plus_x_alternating_y_curve,54.6268,113.1561,-22.2465,52.7425,96.4652,-22.0294,0.2172,16.7970
1784877158418447069,3,move_to,plus_x_alternating_y_curve,54.6700,113.5074,-22.2498,52.7425,96.4652,-22.0294,0.2204,17.1508
1784877158433449381,3,move_to,plus_x_alternating_y_curve,54.7132,113.8576,-22.2530,52.7425,96.4652,-22.0294,0.2236,17.5037
1784877158448407366,3,move_to,plus_x_alternating_y_curve,54.7566,114.2087,-22.2561,52.7425,96.4652,-22.0294,0.2267,17.8575
1784877158463351687,3,move_to,plus_x_alternating_y_curve,54.8002,114.5600,-22.2592,52.7425,96.4652,-22.0294,0.2298,18.2114
1784877158478465093,3,move_to,plus_x_alternating_y_curve,54.8439,114.9106,-22.2622,52.7425,96.4652,-22.0294,0.2328,18.5647
1784877158493327476,3,move_to,plus_x_alternating_y_curve,54.8879,115.2630,-22.2652,52.7425,96.4652,-22.0294,0.2358,18.9198
1784877158508510792,3,move_to,plus_x_alternating_y_curve,54.9322,115.6158,-22.2681,52.7425,96.4652,-22.0294,0.2388,19.2754
1784877158523329390,3,move_to,plus_x_alternating_y_curve,54.9762,115.9662,-22.2710,52.7425,96.4652,-22.0294,0.2416,19.6285
1784877158533615874,3,move_to,plus_x_alternating_y_curve,55.0059,116.2016,-22.2729,52.7425,96.4652,-22.0294,0.2435,19.8658
1784877158548510165,3,move_to,plus_x_alternating_y_curve,55.0504,116.5534,-22.2757,52.7425,96.4652,-22.0294,0.2463,20.2203
1784877158563678310,3,move_to,plus_x_alternating_y_curve,55.0955,116.9086,-22.2785,52.7425,96.4652,-22.0294,0.2491,20.5784
1784877158578452380,3,move_to,plus_x_alternating_y_curve,55.1399,117.2574,-22.2811,52.7425,96.4652,-22.0294,0.2517,20.9299
1784877158593384331,3,move_to,plus_x_alternating_y_curve,55.1849,117.6097,-22.2837,52.7425,96.4652,-22.0294,0.2544,21.2851
1784877158603426809,3,move_to,plus_x_alternating_y_curve,55.2150,117.8449,-22.2855,52.7425,96.4652,-22.0294,0.2561,21.5222
1784877158613746898,3,move_to,plus_x_alternating_y_curve,55.2458,118.0853,-22.2872,52.7425,96.4652,-22.0294,0.2578,21.7646
1784877158629133887,3,move_to,plus_x_alternating_y_curve,55.2925,118.4479,-22.2898,52.7425,96.4652,-22.0294,0.2604,22.1301
1784877158643600579,3,move_to,plus_x_alternating_y_curve,55.3361,118.7863,-22.2921,52.7425,96.4652,-22.0294,0.2628,22.4713
1784877158658836264,3,move_to,plus_x_alternating_y_curve,55.3824,119.1440,-22.2946,52.7425,96.4652,-22.0294,0.2652,22.8319
1784877158673343628,3,move_to,plus_x_alternating_y_curve,55.4274,119.4903,-22.2969,52.7425,96.4652,-22.0294,0.2675,23.1812
1784877158683415695,3,move_to,plus_x_alternating_y_curve,55.4582,119.7266,-22.2984,52.7425,96.4652,-22.0294,0.2690,23.4194
1784877158698382867,3,move_to,plus_x_alternating_y_curve,55.5042,120.0795,-22.3007,52.7425,96.4652,-22.0294,0.2713,23.7753
1784877158713389958,3,move_to,plus_x_alternating_y_curve,55.5506,120.4336,-22.3029,52.7425,96.4652,-22.0294,0.2735,24.1323
1784877158728363847,3,move_to,plus_x_alternating_y_curve,55.5970,120.7871,-22.3051,52.7425,96.4652,-22.0294,0.2757,24.4889
1784877158743364171,3,move_to,plus_x_alternating_y_curve,55.6436,121.1404,-22.3072,52.7425,96.4652,-22.0294,0.2778,24.8451
1784877158753399572,3,move_to,plus_x_alternating_y_curve,55.6748,121.3767,-22.3085,52.7425,96.4652,-22.0294,0.2792,25.0835
1784877158763438727,3,move_to,plus_x_alternating_y_curve,55.7060,121.6130,-22.3099,52.7425,96.4652,-22.0294,0.2805,25.3218
1784877158778381461,3,move_to,plus_x_alternating_y_curve,55.7530,121.9667,-22.3119,52.7425,96.4652,-22.0294,0.2825,25.6786
1784877158793399898,3,move_to,plus_x_alternating_y_curve,55.8000,122.3204,-22.3138,52.7425,96.4652,-22.0294,0.2844,26.0354
1784877158808198646,3,move_to,plus_x_alternating_y_curve,55.8473,122.6744,-22.3157,52.7425,96.4652,-22.0294,0.2863,26.3924
1784877158818323665,3,move_to,plus_x_alternating_y_curve,55.8790,122.9113,-22.3169,52.7425,96.4652,-22.0294,0.2875,26.6315
1784877158833416840,3,move_to,plus_x_alternating_y_curve,55.9265,123.2656,-22.3187,52.7425,96.4652,-22.0294,0.2893,26.9888
1784877158843309058,3,move_to,plus_x_alternating_y_curve,55.9583,123.5021,-22.3199,52.7425,96.4652,-22.0294,0.2905,27.2274
1784877158853411386,3,move_to,plus_x_alternating_y_curve,55.9902,123.7388,-22.3210,52.7425,96.4652,-22.0294,0.2916,27.4663
1784877158863388323,3,move_to,plus_x_alternating_y_curve,56.0222,123.9760,-22.3221,52.7425,96.4652,-22.0294,0.2927,27.7056
1784877158878422894,3,move_to,plus_x_alternating_y_curve,56.0702,124.3302,-22.3237,52.7425,96.4652,-22.0294,0.2944,28.0630
1784877158893379142,3,move_to,plus_x_alternating_y_curve,56.1183,124.6850,-22.3253,52.7425,96.4652,-22.0294,0.2959,28.4210
1784877158903413568,3,move_to,plus_x_alternating_y_curve,56.1506,124.9221,-22.3263,52.7425,96.4652,-22.0294,0.2970,28.6603
1784877158913577643,3,move_to,plus_x_alternating_y_curve,56.1828,125.1585,-22.3273,52.7425,96.4652,-22.0294,0.2980,28.8988
1784877158923313707,3,move_to,plus_x_alternating_y_curve,56.2154,125.3967,-22.3283,52.7425,96.4652,-22.0294,0.2989,29.1392
1784877158938368810,3,move_to,plus_x_alternating_y_curve,56.2638,125.7504,-22.3297,52.7425,96.4652,-22.0294,0.3004,29.4961
1784877158948345757,3,move_to,plus_x_alternating_y_curve,56.2964,125.9878,-22.3307,52.7425,96.4652,-22.0294,0.3013,29.7357
1784877158958397211,3,move_to,plus_x_alternating_y_curve,56.3291,126.2252,-22.3316,52.7425,96.4652,-22.0294,0.3022,29.9754
1784877158973268921,3,move_to,plus_x_alternating_y_curve,56.3780,126.5801,-22.3328,52.7425,96.4652,-22.0294,0.3035,30.3336
1784877158983385114,3,move_to,plus_x_alternating_y_curve,56.4108,126.8177,-22.3337,52.7425,96.4652,-22.0294,0.3043,30.5734
1784877158998414354,3,move_to,plus_x_alternating_y_curve,56.4602,127.1738,-22.3349,52.7425,96.4652,-22.0294,0.3055,30.9328
1784877159008385652,3,move_to,plus_x_alternating_y_curve,56.4931,127.4112,-22.3357,52.7425,96.4652,-22.0294,0.3063,31.1725
1784877159023413250,3,move_to,plus_x_alternating_y_curve,56.5427,127.7673,-22.3368,52.7425,96.4652,-22.0294,0.3074,31.5320
1784877159033410601,3,move_to,plus_x_alternating_y_curve,56.5759,128.0050,-22.3375,52.7425,96.4652,-22.0294,0.3081,31.7719
1784877159048267023,3,move_to,plus_x_alternating_y_curve,56.6257,128.3609,-22.3385,52.7425,96.4652,-22.0294,0.3092,32.1312
1784877159058355629,3,move_to,plus_x_alternating_y_curve,56.6591,128.5990,-22.3392,52.7425,96.4652,-22.0294,0.3098,32.3716
1784877159073436264,3,move_to,plus_x_alternating_y_curve,56.7091,128.9551,-22.3401,52.7425,96.4652,-22.0294,0.3108,32.7312
1784877159083378701,3,move_to,plus_x_alternating_y_curve,56.7429,129.1946,-22.3407,52.7425,96.4652,-22.0294,0.3114,32.9729
1784877159098324441,3,move_to,plus_x_alternating_y_curve,56.7930,129.5499,-22.3416,52.7425,96.4652,-22.0294,0.3122,33.3317
1784877159108510547,3,move_to,plus_x_alternating_y_curve,56.8268,129.7883,-22.3421,52.7425,96.4652,-22.0294,0.3128,33.5725
1784877159123336962,3,move_to,plus_x_alternating_y_curve,56.8773,130.1445,-22.3429,52.7425,96.4652,-22.0294,0.3135,33.9322
1784877159133353447,3,move_to,plus_x_alternating_y_curve,56.9112,130.3831,-22.3434,52.7425,96.4652,-22.0294,0.3140,34.1731
1784877159148323411,3,move_to,plus_x_alternating_y_curve,56.9621,130.7398,-22.3441,52.7425,96.4652,-22.0294,0.3147,34.5334
1784877159158366620,3,move_to,plus_x_alternating_y_curve,56.9962,130.9786,-22.3445,52.7425,96.4652,-22.0294,0.3151,34.7746
1784877159173534766,3,move_to,plus_x_alternating_y_curve,57.0474,131.3359,-22.3451,52.7425,96.4652,-22.0294,0.3157,35.1354
1784877159188630089,3,move_to,plus_x_alternating_y_curve,57.0988,131.6941,-22.3456,52.7425,96.4652,-22.0294,0.3162,35.4972
1784877159198819307,3,move_to,plus_x_alternating_y_curve,57.1339,131.9378,-22.3460,52.7425,96.4652,-22.0294,0.3166,35.7434
1784877159213414089,3,move_to,plus_x_alternating_y_curve,57.1847,132.2897,-22.3464,52.7425,96.4652,-22.0294,0.3170,36.0989
1784877159223846364,3,move_to,plus_x_alternating_y_curve,57.2201,132.5350,-22.3467,52.7425,96.4652,-22.0294,0.3173,36.3467
1784877159238302547,3,move_to,plus_x_alternating_y_curve,57.2710,132.8859,-22.3470,52.7425,96.4652,-22.0294,0.3176,36.7011
1784877159254200909,3,move_to,plus_x_alternating_y_curve,57.3255,133.2610,-22.3473,52.7425,96.4652,-22.0294,0.3180,37.0801
1784877159268962350,3,move_to,plus_x_alternating_y_curve,57.3770,133.6140,-22.3476,52.7425,96.4652,-22.0294,0.3182,37.4368
1784877159283366199,3,move_to,plus_x_alternating_y_curve,57.4276,133.9604,-22.3478,52.7425,96.4652,-22.0294,0.3184,37.7868
1784877159293402120,3,move_to,plus_x_alternating_y_curve,57.4627,134.1999,-22.3479,52.7425,96.4652,-22.0294,0.3185,38.0288
1784877159308455108,3,move_to,plus_x_alternating_y_curve,57.5153,134.5583,-22.3480,52.7425,96.4652,-22.0294,0.3186,38.3909
1784877159323382847,3,move_to,plus_x_alternating_y_curve,57.5679,134.9161,-22.3481,52.7425,96.4652,-22.0294,0.3187,38.7525
1784877159338318940,3,move_to,plus_x_alternating_y_curve,57.6210,135.2756,-22.3481,52.7425,96.4652,-22.0294,0.3187,39.1158
1784877159348387126,3,move_to,plus_x_alternating_y_curve,57.6564,135.5153,-22.3480,52.7425,96.4652,-22.0294,0.3187,39.3580
1784877159363426581,3,move_to,plus_x_alternating_y_curve,57.7096,135.8740,-22.3480,52.7425,96.4652,-22.0294,0.3186,39.7206
1784877159378292761,3,move_to,plus_x_alternating_y_curve,57.7630,136.2330,-22.3478,52.7425,96.4652,-22.0294,0.3184,40.0835
1784877159393294640,3,move_to,plus_x_alternating_y_curve,57.8165,136.5922,-22.3476,52.7425,96.4652,-22.0294,0.3182,40.4465
1784877159403371018,3,move_to,plus_x_alternating_y_curve,57.8523,136.8320,-22.3475,52.7425,96.4652,-22.0294,0.3181,40.6889
1784877159418356432,3,move_to,plus_x_alternating_y_curve,57.9061,137.1915,-22.3472,52.7425,96.4652,-22.0294,0.3178,41.0523
1784877159433276683,3,move_to,plus_x_alternating_y_curve,57.9600,137.5505,-22.3469,52.7425,96.4652,-22.0294,0.3175,41.4152
1784877159443289474,3,move_to,plus_x_alternating_y_curve,57.9961,137.7907,-22.3466,52.7425,96.4652,-22.0294,0.3172,41.6581
1784877159458249921,3,move_to,plus_x_alternating_y_curve,58.0503,138.1504,-22.3462,52.7425,96.4652,-22.0294,0.3168,42.0218
1784877159473338457,3,move_to,plus_x_alternating_y_curve,58.1048,138.5108,-22.3457,52.7425,96.4652,-22.0294,0.3163,42.3861
1784877159488270031,3,move_to,plus_x_alternating_y_curve,58.1593,138.8708,-22.3452,52.7425,96.4652,-22.0294,0.3158,42.7501
1784877159498368958,3,move_to,plus_x_alternating_y_curve,58.1958,139.1110,-22.3448,52.7425,96.4652,-22.0294,0.3154,42.9931
1784877159513273919,3,move_to,plus_x_alternating_y_curve,58.2506,139.4710,-22.3442,52.7425,96.4652,-22.0294,0.3148,43.3571
1784877159523289581,3,move_to,plus_x_alternating_y_curve,58.2873,139.7114,-22.3438,52.7425,96.4652,-22.0294,0.3144,43.6002
1784877159538342398,3,move_to,plus_x_alternating_y_curve,58.3424,140.0719,-22.3431,52.7425,96.4652,-22.0294,0.3137,43.9648
1784877159548440430,3,move_to,plus_x_alternating_y_curve,58.3792,140.3127,-22.3426,52.7425,96.4652,-22.0294,0.3132,44.2083
1784877159563357980,3,move_to,plus_x_alternating_y_curve,58.4346,140.6734,-22.3418,52.7425,96.4652,-22.0294,0.3124,44.5732
1784877159578413719,3,move_to,plus_x_alternating_y_curve,58.4901,141.0341,-22.3409,52.7425,96.4652,-22.0294,0.3115,44.9380
1784877159588781964,3,move_to,plus_x_alternating_y_curve,58.5281,141.2806,-22.3403,52.7425,96.4652,-22.0294,0.3109,45.1873
1784877159603435185,3,move_to,plus_x_alternating_y_curve,58.5830,141.6356,-22.3394,52.7425,96.4652,-22.0294,0.3100,45.5465
1784877159613411975,3,move_to,plus_x_alternating_y_curve,58.6203,141.8765,-22.3387,52.7425,96.4652,-22.0294,0.3093,45.7901
1784877159628363819,3,move_to,plus_x_alternating_y_curve,58.6762,142.2369,-22.3377,52.7425,96.4652,-22.0294,0.3083,46.1547
1784877159638405140,3,move_to,plus_x_alternating_y_curve,58.7138,142.4786,-22.3370,52.7425,96.4652,-22.0294,0.3076,46.3992
1784877159648402180,3,move_to,plus_x_alternating_y_curve,58.7514,142.7196,-22.3362,52.7425,96.4652,-22.0294,0.3069,46.6431
1784877159663496418,3,move_to,plus_x_alternating_y_curve,58.8078,143.0811,-22.3351,52.7425,96.4652,-22.0294,0.3057,47.0089
1784877159678591329,3,move_to,plus_x_alternating_y_curve,58.8646,143.4443,-22.3339,52.7425,96.4652,-22.0294,0.3045,47.3763
1784877159693752930,3,move_to,plus_x_alternating_y_curve,58.9220,143.8100,-22.3326,52.7425,96.4652,-22.0294,0.3032,47.7464
1784877159708489565,3,move_to,plus_x_alternating_y_curve,58.9781,144.1667,-22.3313,52.7425,96.4652,-22.0294,0.3019,48.1073
1784877159723350836,3,move_to,plus_x_alternating_y_curve,59.0350,144.5276,-22.3300,52.7425,96.4652,-22.0294,0.3006,48.4726
1784877159733366338,3,move_to,plus_x_alternating_y_curve,59.0732,144.7695,-22.3290,52.7425,96.4652,-22.0294,0.2996,48.7174
1784877159748338360,3,move_to,plus_x_alternating_y_curve,59.1306,145.1318,-22.3276,52.7425,96.4652,-22.0294,0.2982,49.0841
1784877159763378698,3,move_to,plus_x_alternating_y_curve,59.1881,145.4942,-22.3261,52.7425,96.4652,-22.0294,0.2967,49.4509
1784877159778342247,3,move_to,plus_x_alternating_y_curve,59.2457,145.8561,-22.3245,52.7425,96.4652,-22.0294,0.2951,49.8172
1784877159793370780,3,move_to,plus_x_alternating_y_curve,59.3036,146.2192,-22.3229,52.7425,96.4652,-22.0294,0.2935,50.1848
1784877159808460230,3,move_to,plus_x_alternating_y_curve,59.3615,146.5815,-22.3212,52.7425,96.4652,-22.0294,0.2918,50.5516
1784877159823409654,3,move_to,plus_x_alternating_y_curve,59.4198,146.9448,-22.3195,52.7425,96.4652,-22.0294,0.2901,50.9193
1784877159838436580,3,move_to,plus_x_alternating_y_curve,59.4781,147.3076,-22.3177,52.7425,96.4652,-22.0294,0.2883,51.2866
1784877159848364410,3,move_to,plus_x_alternating_y_curve,59.5171,147.5498,-22.3165,52.7425,96.4652,-22.0294,0.2871,51.5318
1784877159863411022,3,move_to,plus_x_alternating_y_curve,59.5756,147.9127,-22.3146,52.7425,96.4652,-22.0294,0.2853,51.8993
1784877159878374471,3,move_to,plus_x_alternating_y_curve,59.6343,148.2758,-22.3127,52.7425,96.4652,-22.0294,0.2833,52.2670
1784877159893398034,3,move_to,plus_x_alternating_y_curve,59.6932,148.6391,-22.3108,52.7425,96.4652,-22.0294,0.2814,52.6349
1784877159903438503,3,move_to,plus_x_alternating_y_curve,59.7328,148.8829,-22.3094,52.7425,96.4652,-22.0294,0.2800,52.8818
1784877159918449959,3,move_to,plus_x_alternating_y_curve,59.7918,149.2452,-22.3073,52.7425,96.4652,-22.0294,0.2780,53.2487
1784877159928559607,3,move_to,plus_x_alternating_y_curve,59.8313,149.4878,-22.3059,52.7425,96.4652,-22.0294,0.2766,53.4944
1784877159943386423,3,move_to,plus_x_alternating_y_curve,59.8907,149.8510,-22.3038,52.7425,96.4652,-22.0294,0.2744,53.8622
1784877159958455865,3,move_to,plus_x_alternating_y_curve,59.9502,150.2145,-22.3016,52.7425,96.4652,-22.0294,0.2722,54.2304
1784877159973409476,3,move_to,plus_x_alternating_y_curve,60.0100,150.5788,-22.2993,52.7425,96.4652,-22.0294,0.2699,54.5995
1784877159988437948,3,move_to,plus_x_alternating_y_curve,60.0700,150.9432,-22.2970,52.7425,96.4652,-22.0294,0.2676,54.9686
1784877159998570144,3,move_to,plus_x_alternating_y_curve,60.1101,151.1863,-22.2954,52.7425,96.4652,-22.0294,0.2661,55.2148
1784877160008453776,3,move_to,plus_x_alternating_y_curve,60.1503,151.4298,-22.2938,52.7425,96.4652,-22.0294,0.2645,55.4616
1784877160023413928,3,move_to,plus_x_alternating_y_curve,60.2104,151.7931,-22.2914,52.7425,96.4652,-22.0294,0.2620,55.8296
1784877160038388736,3,move_to,plus_x_alternating_y_curve,60.2708,152.1575,-22.2889,52.7425,96.4652,-22.0294,0.2595,56.1988
1784877160053476292,3,move_to,plus_x_alternating_y_curve,60.3315,152.5226,-22.2864,52.7425,96.4652,-22.0294,0.2570,56.5687
1784877160063437882,3,move_to,plus_x_alternating_y_curve,60.3722,152.7669,-22.2846,52.7425,96.4652,-22.0294,0.2552,56.8164
1784877160078374495,3,move_to,plus_x_alternating_y_curve,60.4329,153.1304,-22.2820,52.7425,96.4652,-22.0294,0.2526,57.1847
1784877160088494618,3,move_to,plus_x_alternating_y_curve,60.4737,153.3745,-22.2802,52.7425,96.4652,-22.0294,0.2508,57.4321
1784877160103374846,3,move_to,plus_x_alternating_y_curve,60.5347,153.7383,-22.2775,52.7425,96.4652,-22.0294,0.2481,57.8008
1784877160118409351,3,move_to,plus_x_alternating_y_curve,60.5960,154.1035,-22.2747,52.7425,96.4652,-22.0294,0.2453,58.1709
1784877160133359344,3,move_to,plus_x_alternating_y_curve,60.6573,154.4678,-22.2719,52.7425,96.4652,-22.0294,0.2425,58.5402
1784877160143391060,3,move_to,plus_x_alternating_y_curve,60.6985,154.7119,-22.2700,52.7425,96.4652,-22.0294,0.2406,58.7876
1784877160158418037,3,move_to,plus_x_alternating_y_curve,60.7601,155.0769,-22.2670,52.7425,96.4652,-22.0294,0.2377,59.1576
1784877160173462459,3,move_to,plus_x_alternating_y_curve,60.8222,155.4433,-22.2641,52.7425,96.4652,-22.0294,0.2347,59.5290
1784877160183597548,3,move_to,plus_x_alternating_y_curve,60.8636,155.6874,-22.2620,52.7425,96.4652,-22.0294,0.2327,59.7764
1784877160198609367,3,move_to,plus_x_alternating_y_curve,60.9258,156.0531,-22.2590,52.7425,96.4652,-22.0294,0.2296,60.1472
1784877160213666096,3,move_to,plus_x_alternating_y_curve,60.9882,156.4194,-22.2559,52.7425,96.4652,-22.0294,0.2265,60.5185
1784877160228311120,3,move_to,plus_x_alternating_y_curve,61.0504,156.7839,-22.2527,52.7425,96.4652,-22.0294,0.2233,60.8881
1784877160243405593,3,move_to,plus_x_alternating_y_curve,61.1131,157.1501,-22.2495,52.7425,96.4652,-22.0294,0.2201,61.2595
1784877160253445902,3,move_to,plus_x_alternating_y_curve,61.1551,157.3949,-22.2473,52.7425,96.4652,-22.0294,0.2179,61.5077
1784877160268358594,3,move_to,plus_x_alternating_y_curve,61.2179,157.7606,-22.2440,52.7425,96.4652,-22.0294,0.2146,61.8786
1784877160283586484,3,move_to,plus_x_alternating_y_curve,61.2811,158.1280,-22.2406,52.7425,96.4652,-22.0294,0.2112,62.2512
